SUBA;6809;H=? N=↕ Z=↕ V=↕ C=↕ — Value of half-carry flag is undefined;Subtract Memory from A;R' ← R - M!!Subtracts the value in memory location M from the contents of a designated 8-bit register. The C (carry) bit represents a borrow and is set to the inverse of the resulting binary carry.
SUBB;6809;H=? N=↕ Z=↕ V=↕ C=↕ — Value of half-carry flag is undefined;Subtract Memory from B;R' ← R - M!!Subtracts the value in memory location M from the contents of a designated 8-bit register. The C (carry) bit represents a borrow and is set to the inverse of the resulting binary carry.
SUBD;6809;H=• N=↕ Z=↕ V=↕ C=↕;Subtract Memory from D;R' ← R - M:M+1!!Subtracts the value in memory location M:M+1 from the contents of a designated 16-bit register. The C (carry) bit represents a borrow and is set to the inverse of the resulting binary carry.
SUBE;6809;H=? N=↕ Z=↕ V=↕ C=↕ — Value of half-carry flag is undefined;Subtract Memory from A;R' ← R - M!!Subtracts the value in memory location M from the contents of a designated 8-bit register. The C (carry) bit represents a borrow and is set to the inverse of the resulting binary carry.
SUBF;6809;H=? N=↕ Z=↕ V=↕ C=↕ — Value of half-carry flag is undefined;Subtract Memory from B;R' ← R - M!!Subtracts the value in memory location M from the contents of a designated 8-bit register. The C (carry) bit represents a borrow and is set to the inverse of the resulting binary carry.
SUBR;6309;H=• N=↕ Z=↕ V=↕ C=↕;Subtract Register from Register;R1' ← R1 - R0!!Subtracts the contents of register R0 from the contents of register R1. The C (carry) bit represents a borrow and is set to the inverse of the resulting binary carry.
SWI;6809;H=• N=• Z=• V=• C=•;Software Interrupt;Set E (entire state will be saved)  !SP' ← SP - 1, (SP) ← PCL  !SP' ← SP - 1, (SP) ← PCH  !SP' ← SP - 1, (SP) ← USL  !SP' ← SP - 1, (SP) ← USH  !SP' ← SP - 1, (SP) ← IYL  !SP' ← SP - 1, (SP) ← IYH  !SP' ← SP - 1, (SP) ← IXL  !SP' ← SP - 1, (SP) ← IXH  !SP' ← SP - 1, (SP) ← DPR  !SP' ← SP - 1, (SP) ← ACCB  !SP' ← SP - 1, (SP) ← ACCA  !SP' ← SP - 1, (SP) ← CCR   !Set I, F (mask interrupts)  !PC' ← ($FFFA):($FFFB)!!All of the processor registers are pushed onto the hardware stack (with the exception of the hardware stack pointer itself), and control is transferred through the software Interrupt vector. Both the normal and fast interrupts are masked (disabled).
SWI2;6809;H=• N=• Z=• V=• C=•;Software Interrupt 2;Set E (entire state will be saved)  !SP' ← SP - 1, (SP) ← PCL  !SP' ← SP - 1, (SP) ← PCH  !SP' ← SP - 1, (SP) ← USL  !SP' ← SP - 1, (SP) ← USH  !SP' ← SP - 1, (SP) ← IYL  !SP' ← SP - 1, (SP) ← IYH  !SP' ← SP - 1, (SP) ← IXL  !SP' ← SP - 1, (SP) ← IXH  !SP' ← SP - 1, (SP) ← DPR  !SP' ← SP - 1, (SP) ← ACCB  !SP' ← SP - 1, (SP) ← ACCA  !SP' ← SP - 1, (SP) ← CCR   !Set I, F (mask interrupts)  !PC' ← ($FFF4):($FFF5)!!All of the processor registers are pushed onto the hardware stack (with the exception of the hardware stack pointer itself), and control is transferred through the software interrupt 2 vector. This interrupt is available to the end user and must not be used in packaged soft- ware. This interrupt does not mask (disable) the norma! and fast in- terrupts.
SWI3;6809;H=• N=• Z=• V=• C=•;Software Interrupt 3;Set E (entire state will be saved)  !SP' ← SP - 1, (SP) ← PCL  !SP' ← SP - 1, (SP) ← PCH  !SP' ← SP - 1, (SP) ← USL  !SP' ← SP - 1, (SP) ← USH  !SP' ← SP - 1, (SP) ← IYL  !SP' ← SP - 1, (SP) ← IYH  !SP' ← SP - 1, (SP) ← IXL  !SP' ← SP - 1, (SP) ← IXH  !SP' ← SP - 1, (SP) ← DPR  !SP' ← SP - 1, (SP) ← ACCB  !SP' ← SP - 1, (SP) ← ACCA  !SP' ← SP - 1, (SP) ← CCR   !Set I, F (mask interrupts)  !PC' ← ($FFF2):($FFF3)!!All of the processor registers are pushed onto the hardware stack (with the exception of the hardware stack pointer itself), and control is transferred through the software interrupt 3 vector. This interrupt does not mask (disable) the normal and fast interrupts.
SYNC;6809;H=• N=• Z=• V=• C=•;Synchronize to External Event;When a SYNC instruction is excuted, tlie processor enters a synchronizing state, stops processing instructions, and waits for an interrupt. When an interrupt occurs, the synchronizing state is cleared and processing continues. If the interrupt is enabled, and it lasts three cycles or more, the processor will perform the interrupt routine. If the interrupt is masked or is shorter than three cycles, the processor simply continues to the next instruction. While in the synchronizing state, the address and data buses are in the high-impedance state.!!This instruction provides software synchronization with a hardware process. Consider the following example for high-speed acquisition of data:!!```!FAST   SYNC             WAIT FOR DATA!       Interrupt!!       LDA        DISC  DATA FROM DISC AND CLEAR INTERRUPT!       STA        ,X+   PUT IN BUFFER!       DECB             COUNT IT, DONE?!       BNE        FAST  GO AGAIN IF NOT.!```!!The synchronizing state is cleared by any interrupt. Of course, enabled interrupts at this point may destroy the data transfer and, as such, should represent only emergency conditions.!!The same connection used for interrupt-driven I/O service may also be used for high-speed data transfers by setting the interrupt mask and using the SYNC instruction as the above example demonstrates.
TFM;6309;H=• N=• Z=• V=• C=•;Transfer Memory;M':M'+W ← M:M+W!!Transfer the number of bytes specified in W from the source memory locations to the destination memory locations
TFR;6809;H=• N=• Z=• V=• C=•;Transfer Register to Register;R1 → R2'!!Transfers data between two designated registers. Only like size registers may be transferred. (8-bit to 8-bit, or 16-bit to 16-bit.)
TIM;6309;H=• N=↕ Z=↕ V=0 C=•;Bit Test Value with Memory;TEMP ← M ∩ I!!Performs the logical AND of the contents of the contents of memory location M and the 8-bit intermediate value and modifies the condition codes accordingly. The content of memory location M is not affected.
TST;6809;H=• N=↕ Z=↕ V=0 C=•;Test Memory;TEMP ← M - 0!!Set the N (negative) and Z (zero) bits according to the contents of memory location M, and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
TSTA;6809;H=• N=↕ Z=↕ V=0 C=•;Test A;TEMP ← R - 0!!Set the N (negative) and Z (zero) bits according to the contents of accumulator A and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
TSTB;6809;H=• N=↕ Z=↕ V=0 C=•;Test B;TEMP ← R - 0!!Set the N (negative) and Z (zero) bits according to the contents of accumulator B and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
TSTD;6309;H=• N=↕ Z=↕ V=0 C=•;Test D;TEMP ← R - 0!!Set the N (negative) and Z (zero) bits according to the contents of accumulator D and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
TSTE;6309;H=• N=↕ Z=↕ V=0 C=•;Test E;TEMP ← R - 0!!Set the N (negative) and Z (zero) bits according to the contents of accumulator E and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
TSTF;6309;H=• N=↕ Z=↕ V=0 C=•;Test F;TEMP ← R - 0!!Set the N (negative) and Z (zero) bits according to the contents of accumulator F and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
TSTW;6309;H=• N=↕ Z=↕ V=0 C=•;Test W;TEMP ← R - 0!!Set the N (negative) and Z (zero) bits according to the contents of accumulator W and clear the V (overflow) bit. The TST instruction provides only minimum information when testing unsigned values, since no unsigned value is less than zero, BLO and BLS have no utility. While BHI could be used after TST, it provides exactly the same control as BNE, which is preferred. The signed branches are available.
